family_2_tr|A0A3Q9F1A4|A0A3Q9F1A4_9ACTN	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.311	218	145	1	226	443	74	286	4.946E-28	118
family_2_tr|A0A3S0GSC1|A0A3S0GSC1_9HYPH	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.325	289	174	5	16	297	13	287	2.629E-43	160
family_2_tr|A0A418RGJ6|A0A418RGJ6_9GAMM	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.332	277	182	2	16	291	13	287	1.055E-48	175
family_2_tr|A0A429AHU9|A0A429AHU9_9ACTN	tr|A0A1X9IAH4|A0A1X9IAH4_9CAUD Major head protein OS=Xanthomonas phage Xoo-sp2 OX=1852622 GN=Xoosp2_32 PE=4 SV=1	0.268	97	68	2	370	463	211	307	5.393E-04	41
family_2_tr|A0A429PC12|A0A429PC12_9ACTN	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.339	215	139	2	246	458	74	287	7.075E-30	124
family_2_tr|A0A495C5H0|A0A495C5H0_9ACTN	tr|A0A1X9IAH4|A0A1X9IAH4_9CAUD Major head protein OS=Xanthomonas phage Xoo-sp2 OX=1852622 GN=Xoosp2_32 PE=4 SV=1	0.258	147	85	6	336	472	178	310	9.599E-04	40
family_2_tr|A0A4D4K2E3|A0A4D4K2E3_9ACTN	tr|A0A125SA44|A0A125SA44_9CAUD Major head protein OS=Pseudomonas phage AAT-1 OX=1775248 GN=AAT1_02015 PE=4 SV=1	0.295	142	80	6	330	463	178	307	5.408E-04	41
family_2_tr|A0A4Q1R400|A0A4Q1R400_9ACTN	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.313	214	147	0	248	461	74	287	3.095E-29	122
family_2_tr|A0A4Q8CB04|A0A4Q8CB04_9ACTN	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.330	227	149	2	237	462	63	287	3.682E-32	131
family_2_tr|A0A4R3BQ00|A0A4R3BQ00_9ACTN	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.330	215	141	2	245	457	74	287	3.121E-28	119
family_2_tr|A0A4R4VHH9|A0A4R4VHH9_9PSEU	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.326	239	157	3	185	421	51	287	3.384E-28	118
family_2_tr|A0A4R7CMF4|A0A4R7CMF4_9BACT	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.347	276	177	2	18	292	13	286	1.279E-49	178
family_2_tr|A0A4R9I8L4|A0A4R9I8L4_9LEPT	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.334	284	180	2	14	297	13	287	5.876E-43	159
family_2_tr|A0A4S8HXL6|A0A4S8HXL6_9BACT	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.344	276	178	2	16	290	13	286	4.547E-47	171
family_2_tr|A0A4V2U420|A0A4V2U420_9ACTN	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.323	232	154	2	238	468	58	287	2.530E-30	126
family_2_tr|A0A4Y6CGK3|A0A4Y6CGK3_MYXXA	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.342	213	140	0	245	457	74	286	1.984E-32	132
family_2_tr|A0A512B9Q5|A0A512B9Q5_9BACT	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.333	219	140	1	244	462	74	286	5.305E-32	131
family_2_tr|A0A542TIX5|A0A542TIX5_9ACTN	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.341	214	140	1	256	468	74	287	4.181E-32	131
family_2_tr|A0A552EBB2|A0A552EBB2_MICAE	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.327	235	153	3	229	460	55	287	1.293E-27	117
family_2_tr|A0A561UIS0|A0A561UIS0_9ACTN	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.328	228	147	4	239	463	63	287	1.086E-27	117
family_2_tr|A9F849|A9F849_SORC5	tr|A0A0S0MZP3|A0A0S0MZP3_9CAUD Putative major head protein OS=Pseudomonas phage PaMx74 OX=1175663 GN=PaMx74_19 PE=4 SV=1	0.319	97	63	2	368	461	211	307	7.661E-05	44
family_2_tr|C4ATF8|C4ATF8_BURML	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.335	277	180	2	44	319	13	286	1.806E-42	158
family_2_tr|D3Q7W9|D3Q7W9_STANL	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.309	213	146	1	248	459	74	286	3.382E-26	113
family_3_tr|A0A1S8XUK7|A0A1S8XUK7_9ACTN	tr|A0A7M1CIS8|A0A7M1CIS8_9CAUD Major capsid protein OS=Microbacterium phage Quenya OX=2776868 GN=7 PE=4 SV=1	0.317	236	128	11	79	286	159	389	8.136E-13	68
family_3_tr|A0A3A8QGZ7|A0A3A8QGZ7_9DELT	tr|A0A075IGZ4|A0A075IGZ4_9VIRU Major capsid protein (Fragment) OS=Alkalimonas phage phiMOL1.4-ST OX=1510624 PE=4 SV=1	0.234	281	174	12	33	275	10	287	3.301E-05	44
family_3_tr|A0A540WWI4|A0A540WWI4_9DELT	tr|A0A7M1CIS8|A0A7M1CIS8_9CAUD Major capsid protein OS=Microbacterium phage Quenya OX=2776868 GN=7 PE=4 SV=1	0.250	251	169	6	49	281	140	389	6.005E-12	65
family_3_tr|L7UDY1|L7UDY1_MYXSD	tr|A0A7M1CIS8|A0A7M1CIS8_9CAUD Major capsid protein OS=Microbacterium phage Quenya OX=2776868 GN=7 PE=4 SV=1	0.258	251	167	6	49	281	140	389	4.633E-11	63
family_1_tr|A0A0E0T9F0|A0A0E0T9F0_GEOS2	tr|A0A516LN50|A0A516LN50_9VIRU Putative major capsid protein OS=Prokaryotic dsDNA virus sp OX=2591644 GN=Tp176DCM1853251_54 PE=4 SV=1	0.222	283	193	10	10	269	63	341	8.199E-10	59
family_1_tr|A0A1I3VYI9|A0A1I3VYI9_9BACL	tr|A0A516LN50|A0A516LN50_9VIRU Putative major capsid protein OS=Prokaryotic dsDNA virus sp OX=2591644 GN=Tp176DCM1853251_54 PE=4 SV=1	0.238	285	182	11	12	269	65	341	3.358E-10	60
family_1_tr|A0A4R3MNT6|A0A4R3MNT6_9FIRM	tr|A0A8S5SS53|A0A8S5SS53_9CAUD Capsid stabilizing protein OS=Myoviridae sp. ctZ2t4 OX=2827693 PE=4 SV=1	0.354	93	55	3	74	162	94	185	3.839E-05	44
family_1_tr|I3E3I1|I3E3I1_BACMM	tr|A0A516LN50|A0A516LN50_9VIRU Putative major capsid protein OS=Prokaryotic dsDNA virus sp OX=2591644 GN=Tp176DCM1853251_54 PE=4 SV=1	0.250	287	176	11	12	269	65	341	5.637E-12	65
family_2_tr|A0A014DLT6|A0A014DLT6_9GAMM	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.357	277	175	2	17	292	13	287	4.077E-50	180
family_2_tr|A0A062SLJ5|A0A062SLJ5_ACIBA	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.357	277	175	2	17	292	13	287	4.077E-50	180
family_2_tr|A0A086MXZ5|A0A086MXZ5_9ACTN	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.340	220	130	5	245	456	74	286	7.672E-27	115
family_2_tr|A0A0B5HZ55|A0A0B5HZ55_9ACTN	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.341	214	138	2	253	464	75	287	4.260E-30	125
family_2_tr|A0A0D5VFZ3|A0A0D5VFZ3_9BURK	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.328	277	182	2	16	291	13	286	3.651E-42	156
family_2_tr|A0A0F4JME2|A0A0F4JME2_9ACTN	tr|A0A1X9IAH4|A0A1X9IAH4_9CAUD Major head protein OS=Xanthomonas phage Xoo-sp2 OX=1852622 GN=Xoosp2_32 PE=4 SV=1	0.233	274	177	11	215	464	43	307	1.782E-04	43
family_2_tr|A0A0H5CFP7|A0A0H5CFP7_9PSEU	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.341	214	141	0	243	456	74	287	4.402E-33	134
family_2_tr|A0A0L6JR70|A0A0L6JR70_9FIRM	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.333	258	153	5	205	460	47	287	4.029E-36	143
family_2_tr|A0A0M8R7P3|A0A0M8R7P3_STRRM	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.330	215	142	2	220	433	74	287	1.750E-32	132
family_2_tr|A0A0M9XK44|A0A0M9XK44_STRRM	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.308	246	161	5	220	462	47	286	1.097E-24	108
family_2_tr|A0A0N9IG19|A0A0N9IG19_9PSEU	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.341	217	136	3	230	442	74	287	9.957E-30	123
family_2_tr|A0A0Q7DAX4|A0A0Q7DAX4_9BURK	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.333	276	181	2	16	290	13	286	4.049E-43	159
family_2_tr|A0A0S9N122|A0A0S9N122_9BURK	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.347	279	176	5	16	292	13	287	2.091E-42	157
family_2_tr|A0A0X3X7Y7|A0A0X3X7Y7_STRVO	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.323	213	144	0	249	461	75	287	7.663E-28	118
family_2_tr|A0A101V2H1|A0A101V2H1_9ACTN	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.318	242	159	4	225	463	49	287	1.037E-29	124
family_2_tr|A0A127PBX1|A0A127PBX1_9BURK	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.358	276	174	2	16	290	13	286	4.149E-49	177
family_2_tr|A0A158BR00|A0A158BR00_9BURK	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.338	278	180	2	16	292	13	287	9.239E-42	155
family_2_tr|A0A177JEF4|A0A177JEF4_9HYPH	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.342	219	139	1	231	449	74	287	1.814E-32	132
family_2_tr|A0A1A2WYJ8|A0A1A2WYJ8_9MYCO	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.357	280	173	3	19	296	13	287	1.156E-45	167
family_2_tr|A0A1B1B1T4|A0A1B1B1T4_9ACTN	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.326	230	152	2	238	466	58	285	9.615E-33	133
family_2_tr|A0A1C4QG52|A0A1C4QG52_9ACTN	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.324	231	153	2	238	467	59	287	8.041E-30	124
family_2_tr|A0A1D7Y6F0|A0A1D7Y6F0_9ACTN	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.300	216	148	1	229	444	74	286	8.982E-28	117
family_2_tr|A0A1E7LDT8|A0A1E7LDT8_9ACTN	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.314	216	143	2	251	463	74	287	7.845E-27	115
family_2_tr|A0A1G7QQW1|A0A1G7QQW1_9BACT	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.350	220	136	2	238	457	74	286	6.683E-34	137
family_2_tr|A0A1H0D417|A0A1H0D417_9HYPH	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.321	249	148	4	201	449	60	287	2.577E-31	128
family_2_tr|A0A1Q9V2Q9|A0A1Q9V2Q9_9PSEU	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.293	225	156	2	236	459	65	287	1.393E-21	98
family_2_tr|A0A1S6F207|A0A1S6F207_9BURK	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.351	276	176	2	16	290	13	286	4.410E-46	168
family_2_tr|A0A1V0U0G5|A0A1V0U0G5_9ACTN	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.305	213	145	2	251	461	75	286	1.084E-22	102
family_2_tr|A0A1V4E015|A0A1V4E015_9ACTN	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.322	220	134	5	245	456	74	286	1.408E-24	108
family_2_tr|A0A1W7D6R1|A0A1W7D6R1_9ACTN	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.302	215	147	2	282	494	74	287	1.051E-23	105
family_2_tr|A0A1X2LPE1|A0A1X2LPE1_9MYCO	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.352	281	173	4	20	297	13	287	5.628E-45	165
family_2_tr|A0A1Z4GZY5|A0A1Z4GZY5_9CYAN	tr|A0A0S0MZP3|A0A0S0MZP3_9CAUD Putative major head protein OS=Pseudomonas phage PaMx74 OX=1175663 GN=PaMx74_19 PE=4 SV=1	0.293	177	101	8	307	464	136	307	5.377E-04	41
family_2_tr|A0A221P2R5|A0A221P2R5_9ACTN	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.327	220	133	5	245	456	74	286	1.026E-26	114
family_2_tr|A0A231PRF7|A0A231PRF7_9ACTN	tr|A0A2D2W239|A0A2D2W239_9CAUD Major head protein OS=Stenotrophomonas phage DLP4 OX=2047758 PE=4 SV=1	0.281	142	82	4	332	465	178	307	1.104E-05	47
family_2_tr|A0A248VPB9|A0A248VPB9_9BURK	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.328	277	182	2	16	291	13	286	9.239E-42	155
family_2_tr|A0A397QTV7|A0A397QTV7_9BURK	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.336	276	180	2	14	288	13	286	5.184E-43	159
family_2_tr|A0A3A8NUS8|A0A3A8NUS8_9DELT	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.330	227	149	2	229	454	63	287	1.288E-33	136
family_2_tr|A0A3D0QZF7|A0A3D0QZF7_STRSQ	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.333	216	139	2	232	444	74	287	1.921E-29	123
family_2_tr|A0A3E1D633|A0A3E1D633_9PROT	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.340	276	179	2	16	290	13	286	8.632E-45	164
family_2_tr|A0A3M8SKJ6|A0A3M8SKJ6_9ACTN	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.303	214	146	2	242	453	75	287	3.168E-23	103
family_2_tr|A0A3N4PPJ3|A0A3N4PPJ3_BURPE	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.332	277	181	2	16	291	13	286	9.239E-42	155
family_2_tr|A0A3N8AUF5|A0A3N8AUF5_9BURK	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.339	277	179	2	16	291	13	286	8.876E-44	161
family_2_tr|A0A3R9GYT3|A0A3R9GYT3_9GAMM	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.357	277	175	2	17	292	13	287	4.077E-50	180
family_2_tr|A0A3S9ID57|A0A3S9ID57_9ACTN	tr|A0A2D2W239|A0A2D2W239_9CAUD Major head protein OS=Stenotrophomonas phage DLP4 OX=2047758 PE=4 SV=1	0.269	178	102	8	307	464	138	307	6.304E-06	48
family_2_tr|A0A419YAW6|A0A419YAW6_9ACTN	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.346	228	143	4	234	458	63	287	1.084E-32	133
family_2_tr|A0A009KUP5|A0A009KUP5_ACIBA	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.357	277	175	2	17	292	13	287	3.595E-49	177
family_2_tr|A0A037UY71|A0A037UY71_9HYPH	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.347	285	167	6	15	290	13	287	1.738E-46	169
family_2_tr|A0A077KYL0|A0A077KYL0_ACIGI	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.351	282	180	2	12	292	8	287	2.042E-47	172
family_2_tr|A0A0A8EE49|A0A0A8EE49_9ACTN	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.321	227	151	2	236	461	63	287	1.178E-31	130
family_2_tr|A0A0C5FUL6|A0A0C5FUL6_9ACTN	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.316	215	144	2	245	457	74	287	1.026E-26	114
family_2_tr|A0A0E9N6G3|A0A0E9N6G3_9BACT	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.347	276	177	2	18	292	13	286	7.529E-48	173
family_2_tr|A0A0H2ZZY4|A0A0H2ZZY4_MYCA1	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.365	282	168	4	16	293	13	287	7.689E-46	167
family_2_tr|A0A0K1ENX3|A0A0K1ENX3_CHOCO	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.333	213	142	0	245	457	74	286	6.539E-32	130
family_3_tr|A0A109IHK6|A0A109IHK6_9ACTN	tr|A0A7M1CIS8|A0A7M1CIS8_9CAUD Major capsid protein OS=Microbacterium phage Quenya OX=2776868 GN=7 PE=4 SV=1	0.268	335	186	13	7	291	69	394	1.462E-12	67
family_3_tr|A0A2P9AUK7|A0A2P9AUK7_9HYPH	tr|A0A516L4J3|A0A516L4J3_9VIRU Putative major capsid protein OS=Prokaryotic dsDNA virus sp OX=2591644 GN=Unbinned1643contig1000_33 PE=4 SV=1	0.231	173	103	5	98	245	191	358	1.511E-05	46
family_3_tr|A0A3M2M8Z3|A0A3M2M8Z3_9ACTN	tr|A0A6J5RMV1|A0A6J5RMV1_9CAUD Major_cap_HK97, phage major capsid protein, HK97 family OS=uncultured Caudovirales phage OX=2100421 GN=UFOVP1306_10 PE=4 SV=1	0.320	200	104	6	103	274	215	410	4.098E-16	78
family_3_tr|A0A562WBJ5|A0A562WBJ5_9ACTN	tr|A0A6J5RMV1|A0A6J5RMV1_9CAUD Major_cap_HK97, phage major capsid protein, HK97 family OS=uncultured Caudovirales phage OX=2100421 GN=UFOVP1306_10 PE=4 SV=1	0.271	217	139	2	78	275	189	405	2.189E-13	70
family_1_tr|A0A075R6D8|A0A075R6D8_BRELA	tr|A0A516LN50|A0A516LN50_9VIRU Putative major capsid protein OS=Prokaryotic dsDNA virus sp OX=2591644 GN=Tp176DCM1853251_54 PE=4 SV=1	0.251	258	157	11	12	241	65	314	2.376E-11	63
family_2_tr|A0A2C9ALV6|A0A2C9ALV6_9BURK	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.338	278	180	3	16	292	13	287	2.679E-42	157
family_2_tr|A0A2G7A2A9|A0A2G7A2A9_9ACTN	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.331	220	132	5	245	456	74	286	1.862E-25	110
family_2_tr|A0A2J7TDF4|A0A2J7TDF4_METSI	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.339	289	167	6	16	294	13	287	2.111E-43	160
family_2_tr|A0A2M9K5H1|A0A2M9K5H1_9ACTN	tr|A0A2D2W239|A0A2D2W239_9CAUD Major head protein OS=Stenotrophomonas phage DLP4 OX=2047758 PE=4 SV=1	0.277	144	86	5	330	466	178	310	2.340E-04	42
family_2_tr|A0A2N0V979|A0A2N0V979_9GAMM	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.328	277	183	2	16	291	13	287	2.080E-46	169
family_2_tr|A0A2N3Y4R4|A0A2N3Y4R4_SACSN	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.316	215	145	2	239	452	74	287	1.003E-24	108
family_2_tr|A0A2P2GR19|A0A2P2GR19_9ACTN	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.341	214	140	1	248	460	74	287	5.191E-31	128
family_2_tr|A0A2R4K003|A0A2R4K003_9ACTN	tr|A0A2D2W239|A0A2D2W239_9CAUD Major head protein OS=Stenotrophomonas phage DLP4 OX=2047758 PE=4 SV=1	0.288	142	81	4	331	464	178	307	2.732E-06	49
family_2_tr|A0A2S5TEI3|A0A2S5TEI3_9GAMM	tr|A0A6N1NRT6|A0A6N1NRT6_9VIRU Membrane protein OS=Tupanvirus deep ocean OX=2126984 PE=4 SV=1	0.361	277	174	2	15	290	13	287	7.943E-46	167
family_2_tr|A0A2T1AUH9|A0A2T1AUH9_9BURK	tr|A0A6N1NNH2|A0A6N1NNH2_9VIRU Type 2A encapsulin shell protein SrpI-like domain-containing protein OS=Tupanvirus soda lake OX=2126985 PE=4 SV=1	0.328	277	182	2	16	291	13	286	3.651E-42	156
